datetime,portfolio_value,cash,positions,return
2023-07-19 09:30:00-04:00,100061.35924492568,99720.0,"[{'asset': USD, 'quantity': 99720.0}, {'asset': AAPL, 'quantity': 1.7497526850862284}]",8.027077745853539e-05
2023-07-26 09:30:00-04:00,100063.03419951997,99710.0,"[{'asset': USD, 'quantity': 99710.0}, {'asset': AAPL, 'quantity': 1.8010110796103653}]",1.6739274850241515e-05
2023-08-02 09:30:00-04:00,100054.79268822134,99700.0,"[{'asset': USD, 'quantity': 99700.0}, {'asset': AAPL, 'quantity': 1.8520262810287895}]",-8.236319600507525e-05
2023-08-09 09:30:00-04:00,100031.77056752205,99690.0,"[{'asset': USD, 'quantity': 99690.0}, {'asset': AAPL, 'quantity': 1.9042265191541434}]",-0.0002300951316847044
2023-08-16 09:30:00-04:00,100027.18430799802,99680.0,"[{'asset': USD, 'quantity': 99680.0}, {'asset': AAPL, 'quantity': 1.959943034855317}]",-4.584802906126839e-05
2023-08-23 09:30:00-04:00,100034.30218185802,99670.0,"[{'asset': USD, 'quantity': 99670.0}, {'asset': AAPL, 'quantity': 2.0163955584776265}]",7.115939441093566e-05
2023-08-30 09:30:00-04:00,100049.15659036941,99660.0,"[{'asset': USD, 'quantity': 99660.0}, {'asset': AAPL, 'quantity': 2.071745091335035}]",0.0001484931487241159
2023-09-06 09:30:00-04:00,100022.25431186457,99650.0,"[{'asset': USD, 'quantity': 99650.0}, {'asset': AAPL, 'quantity': 2.12498188964721}]",-0.00026889060759394123
2023-09-13 09:30:00-04:00,100019.6794899263,99640.0,"[{'asset': USD, 'quantity': 99640.0}, {'asset': AAPL, 'quantity': 2.182066034059225}]",-2.574249056852551e-05
2023-09-20 09:30:00-04:00,100020.91124227496,99630.0,"[{'asset': USD, 'quantity': 99630.0}, {'asset': AAPL, 'quantity': 2.239537298427041}]",1.2315099937820762e-05
2023-09-27 09:30:00-04:00,100008.94475572441,99620.0,"[{'asset': USD, 'quantity': 99620.0}, {'asset': AAPL, 'quantity': 2.2968274721604374}]",-0.00011963984732710209
2023-10-04 09:30:00-04:00,100019.42841572137,99610.0,"[{'asset': USD, 'quantity': 99610.0}, {'asset': AAPL, 'quantity': 2.355880266634618}]",0.00010482722343052586
2023-10-11 09:30:00-04:00,100034.58473334873,99600.0,"[{'asset': USD, 'quantity': 99600.0}, {'asset': AAPL, 'quantity': 2.413420978909897}]",0.00015153373566945127
2023-10-18 09:30:00-04:00,100024.6348102986,99590.0,"[{'asset': USD, 'quantity': 99590.0}, {'asset': AAPL, 'quantity': 2.468954935667031}]",-9.946483085487845e-05
2023-10-25 09:30:00-04:00,100010.31375453631,99580.0,"[{'asset': USD, 'quantity': 99580.0}, {'asset': AAPL, 'quantity': 2.525760209362686}]",-0.00014317528666252244
2023-11-01 09:30:00-04:00,100023.62372655042,99570.0,"[{'asset': USD, 'quantity': 99570.0}, {'asset': AAPL, 'quantity': 2.584455990818344}]",0.00013308599397832133
2023-11-08 08:30:00-05:00,100041.66469523878,99560.0,"[{'asset': USD, 'quantity': 99560.0}, {'asset': AAPL, 'quantity': 2.641429553697689}]",0.00018036707745849867
2023-11-08 08:29:00-05:00,100041.66469523878,99560.0,"[{'asset': USD, 'quantity': 99560.0}, {'asset': AAPL, 'quantity': 2.641429553697689}]",0.0
2023-11-08 08:30:00-05:00,100041.66469523878,99560.0,"[{'asset': USD, 'quantity': 99560.0}, {'asset': AAPL, 'quantity': 2.641429553697689}]",0.0
2023-11-08 09:30:00-05:00,100041.66469523878,99560.0,"[{'asset': USD, 'quantity': 99560.0}, {'asset': AAPL, 'quantity': 2.641429553697689}]",0.0
2023-11-08 09:30:00-05:00,100041.66469523878,99560.0,"[{'asset': USD, 'quantity': 99560.0}, {'asset': AAPL, 'quantity': 2.641429553697689}]",0.0
2023-11-15 09:30:00-05:00,100056.49417554204,99550.0,"[{'asset': USD, 'quantity': 99550.0}, {'asset': AAPL, 'quantity': 2.6962691460491324}]",0.00014823304218736233
2023-11-22 09:30:00-05:00,100066.5023651755,99540.0,"[{'asset': USD, 'quantity': 99540.0}, {'asset': AAPL, 'quantity': 2.7495031075880503}]",0.00010002538781650472
2023-11-29 09:30:00-05:00,100064.8493148438,99530.0,"[{'asset': USD, 'quantity': 99530.0}, {'asset': AAPL, 'quantity': 2.8017251542387145}]",-1.6519517447188825e-05
2023-12-06 09:30:00-05:00,100074.98140909358,99520.0,"[{'asset': USD, 'quantity': 99520.0}, {'asset': AAPL, 'quantity': 2.8541086027443363}]",0.00010125527914306431
2023-12-13 09:30:00-05:00,100076.8409501718,99510.0,"[{'asset': USD, 'quantity': 99510.0}, {'asset': AAPL, 'quantity': 2.9055357056342466}]",1.858147812794364e-05
2023-12-20 09:30:00-05:00,100082.19274027435,99500.0,"[{'asset': USD, 'quantity': 99500.0}, {'asset': AAPL, 'quantity': 2.9567941001583837}]",5.347680893730278e-05
2023-12-27 09:30:00-05:00,100068.9293416045,99490.0,"[{'asset': USD, 'quantity': 99490.0}, {'asset': AAPL, 'quantity': 3.007581303357878}]",-0.00013252506071959047
2024-01-03 15:59:00-05:00,100043.62699845806,99480.0,"[{'asset': USD, 'quantity': 99480.0}, {'asset': AAPL, 'quantity': 3.059532052563686}]",-0.00025284914421408455
2024-01-03 16:00:00-05:00,100043.62699845806,99480.0,"[{'asset': USD, 'quantity': 99480.0}, {'asset': AAPL, 'quantity': 3.059532052563686}]",0.0
